image,label,text_label,kfold
../datasets/original/sps acropora/spsacropora_000415.jpg,2,sps acropora,3
../datasets/original/other/other_001397.jpg,1,other,3
../datasets/original/zoa/zoa_000509.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_001767.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_001746.jpg,2,sps acropora,3
../datasets/original/other/other_002462.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_005886.jpg,2,sps acropora,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000028.jpg,6,lps acanthastrea,3
../datasets/original/sps montipora/spsmontipora_001060.jpg,0,sps montipora,3
../datasets/original/lps acanthastrea/lpsacanthastrea_001535.jpg,6,lps acanthastrea,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000873.jpg,6,lps acanthastrea,3
../datasets/original/sps acropora/spsacropora_004283.jpg,2,sps acropora,3
../datasets/original/other/other_002414.jpg,1,other,3
../datasets/original/sps montipora/spsmontipora_001306.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_003939.jpg,2,sps acropora,3
../datasets/original/other/other_002501.jpg,1,other,3
../datasets/original/lps euphyllia/lpseuphyllia_000377.jpg,4,lps euphyllia,3
../datasets/original/lps chalice/lpschalice_001637.jpg,5,lps chalice,3
../datasets/original/sps acropora/spsacropora_002198.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_002465.jpg,2,sps acropora,3
../datasets/original/other/other_003468.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_004082.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_000555.jpg,4,lps euphyllia,3
../datasets/original/lps chalice/lpschalice_000303.jpg,5,lps chalice,3
../datasets/original/lps euphyllia/lpseuphyllia_001576.jpg,4,lps euphyllia,3
../datasets/original/sps montipora/spsmontipora_001488.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_002430.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_006789.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_000121.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_000780.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_002279.jpg,2,sps acropora,3
../datasets/original/lps acanthastrea/lpsacanthastrea_001749.jpg,6,lps acanthastrea,3
../datasets/original/sps acropora/spsacropora_001127.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_000265.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_005034.jpg,2,sps acropora,3
../datasets/original/other/other_002024.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_002035.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_005817.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_002000.jpg,3,zoa,3
../datasets/original/lps chalice/lpschalice_001415.jpg,5,lps chalice,3
../datasets/original/other/other_000520.jpg,1,other,3
../datasets/original/lps chalice/lpschalice_000080.jpg,5,lps chalice,3
../datasets/original/lps chalice/lpschalice_000542.jpg,5,lps chalice,3
../datasets/original/zoa/zoa_000577.jpg,3,zoa,3
../datasets/original/other/other_002088.jpg,1,other,3
../datasets/original/other/other_003405.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_004484.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_000224.jpg,3,zoa,3
../datasets/original/lps euphyllia/lpseuphyllia_001698.jpg,4,lps euphyllia,3
../datasets/original/lps chalice/lpschalice_001086.jpg,5,lps chalice,3
../datasets/original/sps acropora/spsacropora_005357.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_001072.jpg,3,zoa,3
../datasets/original/other/other_002953.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_000516.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_002955.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_002760.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_004712.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_001166.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_002025.jpg,2,sps acropora,3
../datasets/original/other/other_002030.jpg,1,other,3
../datasets/original/sps montipora/spsmontipora_001858.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_001922.jpg,2,sps acropora,3
../datasets/original/other/other_000838.jpg,1,other,3
../datasets/original/other/other_000855.jpg,1,other,3
../datasets/original/lps euphyllia/lpseuphyllia_000108.jpg,4,lps euphyllia,3
../datasets/original/sps acropora/spsacropora_004867.jpg,2,sps acropora,3
../datasets/original/sps montipora/spsmontipora_001046.jpg,0,sps montipora,3
../datasets/original/lps euphyllia/lpseuphyllia_000340.jpg,4,lps euphyllia,3
../datasets/original/sps acropora/spsacropora_001545.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_001087.jpg,4,lps euphyllia,3
../datasets/original/other/other_002437.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_003384.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_000234.jpg,3,zoa,3
../datasets/original/lps chalice/lpschalice_002294.jpg,5,lps chalice,3
../datasets/original/sps acropora/spsacropora_005888.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_006831.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_000708.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_006013.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_003573.jpg,2,sps acropora,3
../datasets/original/lps chalice/lpschalice_001340.jpg,5,lps chalice,3
../datasets/original/zoa/zoa_000292.jpg,3,zoa,3
../datasets/original/other/other_001293.jpg,1,other,3
../datasets/original/lps chalice/lpschalice_000230.jpg,5,lps chalice,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000602.jpg,6,lps acanthastrea,3
../datasets/original/lps acanthastrea/lpsacanthastrea_001650.jpg,6,lps acanthastrea,3
../datasets/original/sps acropora/spsacropora_006284.jpg,2,sps acropora,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000919.jpg,6,lps acanthastrea,3
../datasets/original/lps chalice/lpschalice_002262.jpg,5,lps chalice,3
../datasets/original/zoa/zoa_000501.jpg,3,zoa,3
../datasets/original/zoa/zoa_001250.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_004360.jpg,2,sps acropora,3
../datasets/original/lps acanthastrea/lpsacanthastrea_002014.jpg,6,lps acanthastrea,3
../datasets/original/lps chalice/lpschalice_001893.jpg,5,lps chalice,3
../datasets/original/sps montipora/spsmontipora_001397.jpg,0,sps montipora,3
../datasets/original/other/other_001815.jpg,1,other,3
../datasets/original/sps montipora/spsmontipora_001775.jpg,0,sps montipora,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000408.jpg,6,lps acanthastrea,3
../datasets/original/other/other_000291.jpg,1,other,3
../datasets/original/sps montipora/spsmontipora_000762.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_006159.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_001834.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_000801.jpg,3,zoa,3
../datasets/original/sps montipora/spsmontipora_001375.jpg,0,sps montipora,3
../datasets/original/lps chalice/lpschalice_000570.jpg,5,lps chalice,3
../datasets/original/other/other_000387.jpg,1,other,3
../datasets/original/other/other_003262.jpg,1,other,3
../datasets/original/zoa/zoa_001624.jpg,3,zoa,3
../datasets/original/lps acanthastrea/lpsacanthastrea_001806.jpg,6,lps acanthastrea,3
../datasets/original/other/other_001711.jpg,1,other,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000823.jpg,6,lps acanthastrea,3
../datasets/original/lps euphyllia/lpseuphyllia_001351.jpg,4,lps euphyllia,3
../datasets/original/other/other_001723.jpg,1,other,3
../datasets/original/sps montipora/spsmontipora_001583.jpg,0,sps montipora,3
../datasets/original/zoa/zoa_002323.jpg,3,zoa,3
../datasets/original/lps chalice/lpschalice_000323.jpg,5,lps chalice,3
../datasets/original/lps chalice/lpschalice_000372.jpg,5,lps chalice,3
../datasets/original/sps acropora/spsacropora_005595.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_002494.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_002049.jpg,2,sps acropora,3
../datasets/original/sps montipora/spsmontipora_002120.jpg,0,sps montipora,3
../datasets/original/other/other_000405.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_004696.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_001449.jpg,3,zoa,3
../datasets/original/other/other_001780.jpg,1,other,3
../datasets/original/zoa/zoa_000508.jpg,3,zoa,3
../datasets/original/lps chalice/lpschalice_002044.jpg,5,lps chalice,3
../datasets/original/lps chalice/lpschalice_000831.jpg,5,lps chalice,3
../datasets/original/sps acropora/spsacropora_003079.jpg,2,sps acropora,3
../datasets/original/sps montipora/spsmontipora_002145.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_000308.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_002576.jpg,2,sps acropora,3
../datasets/original/lps chalice/lpschalice_000348.jpg,5,lps chalice,3
../datasets/original/lps euphyllia/lpseuphyllia_001028.jpg,4,lps euphyllia,3
../datasets/original/sps acropora/spsacropora_003243.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_005959.jpg,2,sps acropora,3
../datasets/original/other/other_000348.jpg,1,other,3
../datasets/original/sps montipora/spsmontipora_001300.jpg,0,sps montipora,3
../datasets/original/lps chalice/lpschalice_001564.jpg,5,lps chalice,3
../datasets/original/sps acropora/spsacropora_000747.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_000880.jpg,3,zoa,3
../datasets/original/lps chalice/lpschalice_000885.jpg,5,lps chalice,3
../datasets/original/lps chalice/lpschalice_000827.jpg,5,lps chalice,3
../datasets/original/other/other_001953.jpg,1,other,3
../datasets/original/lps euphyllia/lpseuphyllia_000204.jpg,4,lps euphyllia,3
../datasets/original/lps chalice/lpschalice_000045.jpg,5,lps chalice,3
../datasets/original/zoa/zoa_001747.jpg,3,zoa,3
../datasets/original/zoa/zoa_000437.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_000200.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_000716.jpg,3,zoa,3
../datasets/original/other/other_000089.jpg,1,other,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000881.jpg,6,lps acanthastrea,3
../datasets/original/other/other_002344.jpg,1,other,3
../datasets/original/other/other_000751.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_000056.jpg,2,sps acropora,3
../datasets/original/lps chalice/lpschalice_000179.jpg,5,lps chalice,3
../datasets/original/lps euphyllia/lpseuphyllia_000285.jpg,4,lps euphyllia,3
../datasets/original/sps acropora/spsacropora_005092.jpg,2,sps acropora,3
../datasets/original/lps chalice/lpschalice_002081.jpg,5,lps chalice,3
../datasets/original/other/other_001395.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_003281.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_002959.jpg,2,sps acropora,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000313.jpg,6,lps acanthastrea,3
../datasets/original/sps acropora/spsacropora_001316.jpg,2,sps acropora,3
../datasets/original/lps chalice/lpschalice_001397.jpg,5,lps chalice,3
../datasets/original/sps acropora/spsacropora_000791.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_000838.jpg,3,zoa,3
../datasets/original/sps montipora/spsmontipora_000021.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_002666.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_001916.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_006405.jpg,2,sps acropora,3
../datasets/original/lps chalice/lpschalice_001055.jpg,5,lps chalice,3
../datasets/original/sps acropora/spsacropora_005782.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_001873.jpg,4,lps euphyllia,3
../datasets/original/other/other_000632.jpg,1,other,3
../datasets/original/lps chalice/lpschalice_000949.jpg,5,lps chalice,3
../datasets/original/sps acropora/spsacropora_004375.jpg,2,sps acropora,3
../datasets/original/sps montipora/spsmontipora_001871.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_000000.jpg,2,sps acropora,3
../datasets/original/other/other_000222.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_004115.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_000738.jpg,2,sps acropora,3
../datasets/original/other/other_003284.jpg,1,other,3
../datasets/original/other/other_002638.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_001996.jpg,2,sps acropora,3
../datasets/original/sps montipora/spsmontipora_001449.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_000851.jpg,2,sps acropora,3
../datasets/original/lps chalice/lpschalice_000904.jpg,5,lps chalice,3
../datasets/original/lps euphyllia/lpseuphyllia_001584.jpg,4,lps euphyllia,3
../datasets/original/other/other_003324.jpg,1,other,3
../datasets/original/lps chalice/lpschalice_001332.jpg,5,lps chalice,3
../datasets/original/lps chalice/lpschalice_000481.jpg,5,lps chalice,3
../datasets/original/other/other_000588.jpg,1,other,3
../datasets/original/lps chalice/lpschalice_002112.jpg,5,lps chalice,3
../datasets/original/lps chalice/lpschalice_000510.jpg,5,lps chalice,3
../datasets/original/sps montipora/spsmontipora_000789.jpg,0,sps montipora,3
../datasets/original/sps montipora/spsmontipora_001219.jpg,0,sps montipora,3
../datasets/original/lps chalice/lpschalice_001908.jpg,5,lps chalice,3
../datasets/original/other/other_001209.jpg,1,other,3
../datasets/original/zoa/zoa_001568.jpg,3,zoa,3
../datasets/original/lps euphyllia/lpseuphyllia_001597.jpg,4,lps euphyllia,3
../datasets/original/other/other_003125.jpg,1,other,3
../datasets/original/zoa/zoa_002163.jpg,3,zoa,3
../datasets/original/other/other_001215.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_000842.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_002527.jpg,2,sps acropora,3
../datasets/original/other/other_002876.jpg,1,other,3
../datasets/original/zoa/zoa_000415.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_001989.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_005157.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_002654.jpg,2,sps acropora,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000247.jpg,6,lps acanthastrea,3
../datasets/original/zoa/zoa_001478.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_001831.jpg,2,sps acropora,3
../datasets/original/sps montipora/spsmontipora_001367.jpg,0,sps montipora,3
../datasets/original/other/other_001329.jpg,1,other,3
../datasets/original/lps euphyllia/lpseuphyllia_000325.jpg,4,lps euphyllia,3
../datasets/original/lps euphyllia/lpseuphyllia_000122.jpg,4,lps euphyllia,3
../datasets/original/other/other_001053.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_000706.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_002390.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_002594.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_001352.jpg,4,lps euphyllia,3
../datasets/original/sps montipora/spsmontipora_000556.jpg,0,sps montipora,3
../datasets/original/zoa/zoa_001128.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_002684.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_001078.jpg,4,lps euphyllia,3
../datasets/original/lps euphyllia/lpseuphyllia_001036.jpg,4,lps euphyllia,3
../datasets/original/other/other_001324.jpg,1,other,3
../datasets/original/sps montipora/spsmontipora_001709.jpg,0,sps montipora,3
../datasets/original/lps acanthastrea/lpsacanthastrea_001589.jpg,6,lps acanthastrea,3
../datasets/original/lps acanthastrea/lpsacanthastrea_001255.jpg,6,lps acanthastrea,3
../datasets/original/sps acropora/spsacropora_003946.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_004736.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_004396.jpg,2,sps acropora,3
../datasets/original/other/other_001919.jpg,1,other,3
../datasets/original/lps acanthastrea/lpsacanthastrea_001583.jpg,6,lps acanthastrea,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000271.jpg,6,lps acanthastrea,3
../datasets/original/other/other_003420.jpg,1,other,3
../datasets/original/lps chalice/lpschalice_001425.jpg,5,lps chalice,3
../datasets/original/lps chalice/lpschalice_000650.jpg,5,lps chalice,3
../datasets/original/zoa/zoa_001614.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_003115.jpg,2,sps acropora,3
../datasets/original/other/other_002803.jpg,1,other,3
../datasets/original/zoa/zoa_000649.jpg,3,zoa,3
../datasets/original/other/other_001168.jpg,1,other,3
../datasets/original/other/other_003563.jpg,1,other,3
../datasets/original/zoa/zoa_002421.jpg,3,zoa,3
../datasets/original/lps acanthastrea/lpsacanthastrea_001025.jpg,6,lps acanthastrea,3
../datasets/original/other/other_002423.jpg,1,other,3
../datasets/original/lps chalice/lpschalice_002327.jpg,5,lps chalice,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000869.jpg,6,lps acanthastrea,3
../datasets/original/other/other_002929.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_006202.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_001773.jpg,4,lps euphyllia,3
../datasets/original/other/other_000733.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_003766.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_000737.jpg,2,sps acropora,3
../datasets/original/other/other_001026.jpg,1,other,3
../datasets/original/lps chalice/lpschalice_001058.jpg,5,lps chalice,3
../datasets/original/zoa/zoa_000856.jpg,3,zoa,3
../datasets/original/lps acanthastrea/lpsacanthastrea_001939.jpg,6,lps acanthastrea,3
../datasets/original/lps chalice/lpschalice_000169.jpg,5,lps chalice,3
../datasets/original/sps acropora/spsacropora_002917.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_000052.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_005814.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_000138.jpg,3,zoa,3
../datasets/original/lps euphyllia/lpseuphyllia_000068.jpg,4,lps euphyllia,3
../datasets/original/zoa/zoa_001220.jpg,3,zoa,3
../datasets/original/other/other_002087.jpg,1,other,3
../datasets/original/sps montipora/spsmontipora_000508.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_000707.jpg,2,sps acropora,3
../datasets/original/other/other_002707.jpg,1,other,3
../datasets/original/lps chalice/lpschalice_001287.jpg,5,lps chalice,3
../datasets/original/sps acropora/spsacropora_002327.jpg,2,sps acropora,3
../datasets/original/lps chalice/lpschalice_002213.jpg,5,lps chalice,3
../datasets/original/lps chalice/lpschalice_000187.jpg,5,lps chalice,3
../datasets/original/sps acropora/spsacropora_006590.jpg,2,sps acropora,3
../datasets/original/other/other_000643.jpg,1,other,3
../datasets/original/sps montipora/spsmontipora_000599.jpg,0,sps montipora,3
../datasets/original/zoa/zoa_000099.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_001252.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_002417.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_000233.jpg,3,zoa,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000601.jpg,6,lps acanthastrea,3
../datasets/original/sps acropora/spsacropora_000251.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_000261.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_002383.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_001936.jpg,2,sps acropora,3
../datasets/original/sps montipora/spsmontipora_001029.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_002899.jpg,2,sps acropora,3
../datasets/original/other/other_000785.jpg,1,other,3
../datasets/original/lps euphyllia/lpseuphyllia_001851.jpg,4,lps euphyllia,3
../datasets/original/sps acropora/spsacropora_006641.jpg,2,sps acropora,3
../datasets/original/other/other_002380.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_000076.jpg,2,sps acropora,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000726.jpg,6,lps acanthastrea,3
../datasets/original/other/other_000825.jpg,1,other,3
../datasets/original/zoa/zoa_002071.jpg,3,zoa,3
../datasets/original/lps euphyllia/lpseuphyllia_000020.jpg,4,lps euphyllia,3
../datasets/original/sps acropora/spsacropora_000787.jpg,2,sps acropora,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000667.jpg,6,lps acanthastrea,3
../datasets/original/lps chalice/lpschalice_001244.jpg,5,lps chalice,3
../datasets/original/zoa/zoa_001048.jpg,3,zoa,3
../datasets/original/sps montipora/spsmontipora_000737.jpg,0,sps montipora,3
../datasets/original/sps montipora/spsmontipora_001509.jpg,0,sps montipora,3
../datasets/original/sps montipora/spsmontipora_000719.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_006592.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_000161.jpg,2,sps acropora,3
../datasets/original/sps montipora/spsmontipora_000004.jpg,0,sps montipora,3
../datasets/original/lps euphyllia/lpseuphyllia_001529.jpg,4,lps euphyllia,3
../datasets/original/sps acropora/spsacropora_001008.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_001655.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_000758.jpg,4,lps euphyllia,3
../datasets/original/sps montipora/spsmontipora_001556.jpg,0,sps montipora,3
../datasets/original/lps chalice/lpschalice_000999.jpg,5,lps chalice,3
../datasets/original/other/other_003379.jpg,1,other,3
../datasets/original/lps euphyllia/lpseuphyllia_001853.jpg,4,lps euphyllia,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000264.jpg,6,lps acanthastrea,3
../datasets/original/sps montipora/spsmontipora_000780.jpg,0,sps montipora,3
../datasets/original/lps acanthastrea/lpsacanthastrea_001096.jpg,6,lps acanthastrea,3
../datasets/original/lps euphyllia/lpseuphyllia_000720.jpg,4,lps euphyllia,3
../datasets/original/lps acanthastrea/lpsacanthastrea_001127.jpg,6,lps acanthastrea,3
../datasets/original/other/other_001108.jpg,1,other,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000379.jpg,6,lps acanthastrea,3
../datasets/original/sps acropora/spsacropora_003643.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_005553.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_000722.jpg,3,zoa,3
../datasets/original/lps euphyllia/lpseuphyllia_001175.jpg,4,lps euphyllia,3
../datasets/original/sps acropora/spsacropora_005119.jpg,2,sps acropora,3
../datasets/original/lps acanthastrea/lpsacanthastrea_001445.jpg,6,lps acanthastrea,3
../datasets/original/lps chalice/lpschalice_001819.jpg,5,lps chalice,3
../datasets/original/sps acropora/spsacropora_002778.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_000494.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_004618.jpg,2,sps acropora,3
../datasets/original/sps montipora/spsmontipora_000600.jpg,0,sps montipora,3
../datasets/original/other/other_003555.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_002861.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_002752.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_000375.jpg,2,sps acropora,3
../datasets/original/sps montipora/spsmontipora_001657.jpg,0,sps montipora,3
../datasets/original/lps chalice/lpschalice_000853.jpg,5,lps chalice,3
../datasets/original/zoa/zoa_002137.jpg,3,zoa,3
../datasets/original/sps montipora/spsmontipora_000478.jpg,0,sps montipora,3
../datasets/original/lps chalice/lpschalice_000968.jpg,5,lps chalice,3
../datasets/original/sps acropora/spsacropora_005158.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_001409.jpg,4,lps euphyllia,3
../datasets/original/lps chalice/lpschalice_000254.jpg,5,lps chalice,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000409.jpg,6,lps acanthastrea,3
../datasets/original/sps acropora/spsacropora_006584.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_002648.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_001560.jpg,4,lps euphyllia,3
../datasets/original/lps chalice/lpschalice_001298.jpg,5,lps chalice,3
../datasets/original/zoa/zoa_000076.jpg,3,zoa,3
../datasets/original/sps montipora/spsmontipora_000642.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_003268.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_001682.jpg,2,sps acropora,3
../datasets/original/sps montipora/spsmontipora_000773.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_004893.jpg,2,sps acropora,3
../datasets/original/other/other_000737.jpg,1,other,3
../datasets/original/lps chalice/lpschalice_000664.jpg,5,lps chalice,3
../datasets/original/sps acropora/spsacropora_005209.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_000044.jpg,4,lps euphyllia,3
../datasets/original/sps acropora/spsacropora_003936.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_001463.jpg,4,lps euphyllia,3
../datasets/original/lps chalice/lpschalice_000553.jpg,5,lps chalice,3
../datasets/original/other/other_003538.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_005216.jpg,2,sps acropora,3
../datasets/original/lps acanthastrea/lpsacanthastrea_001736.jpg,6,lps acanthastrea,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000229.jpg,6,lps acanthastrea,3
../datasets/original/sps acropora/spsacropora_001242.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_000049.jpg,4,lps euphyllia,3
../datasets/original/other/other_001685.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_004162.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_005584.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_000098.jpg,4,lps euphyllia,3
../datasets/original/zoa/zoa_001435.jpg,3,zoa,3
../datasets/original/lps euphyllia/lpseuphyllia_000474.jpg,4,lps euphyllia,3
../datasets/original/lps euphyllia/lpseuphyllia_000284.jpg,4,lps euphyllia,3
../datasets/original/zoa/zoa_001572.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_004639.jpg,2,sps acropora,3
../datasets/original/sps montipora/spsmontipora_000946.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_002163.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_001722.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_002626.jpg,2,sps acropora,3
../datasets/original/lps acanthastrea/lpsacanthastrea_001764.jpg,6,lps acanthastrea,3
../datasets/original/other/other_001424.jpg,1,other,3
../datasets/original/sps montipora/spsmontipora_002036.jpg,0,sps montipora,3
../datasets/original/lps euphyllia/lpseuphyllia_001490.jpg,4,lps euphyllia,3
../datasets/original/lps chalice/lpschalice_000821.jpg,5,lps chalice,3
../datasets/original/sps acropora/spsacropora_002275.jpg,2,sps acropora,3
../datasets/original/other/other_000671.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_000196.jpg,2,sps acropora,3
../datasets/original/other/other_002560.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_003715.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_005716.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_006515.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_006375.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_001830.jpg,2,sps acropora,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000739.jpg,6,lps acanthastrea,3
../datasets/original/zoa/zoa_000198.jpg,3,zoa,3
